doc_id,word,label,context
5311,rhyth,Disease,...red for their beta - blocking and antiarrhythmic activities ....
5316,lact,Chemical,...ficantly reduced the increments in both lactate and glucose ....
5338,toxic,Disease,...The incidence of non - hematological toxicities was low and grade 3 - 4 hematologi...
5352,t,Chemical,...sia caused by propofol - remifentanil - TIVA were randomly assigned into two grou...
5355,frl,Chemical,...s indicate that airway management using FRLMA during controlled hypotension anesthe...
5357,weight,Disease,... be associated with an increase in body weight ....
5362,vasculitis,Disease,...Carbimazole induced ANCA positive vasculitis ....
5363,thyroid,Disease,"...Anti-thyroid drugs , like carbimazole and propylthio..."
5364,thyroid,Disease,...uld be aware of the side effects of antithyroid medications ....
5365,vasculitis,Disease,...cytoplasmic antibody (ANCA)--associated vasculitis is a potentially life - threatening adv...
5367,vasculit,Disease,...The episode was characterized by a vasculitic skin rash associated with large joint...
5374,death,Disease,...ovascular disease are leading causes of death in the United States ....
5378,death,Disease,"... myocardial infarctions , strokes , and death ...."
5380,death,Disease,"...rease coronary heart events , strokes , death from coronary heart events or stroke , ..."
5380,d,Disease,...use mortality in adults without known CVD ? Does aspirin increase gastrointestina...
5381,c,Disease,... that aspirin use reduces the number of CVD events in patients without known CVD ...
5381,d,Disease,...hat aspirin use reduces the number of CVD events in patients without known CVD ....
5381,c,Disease,...of CVD events in patients without known CVD ....
5381,d,Disease,... CVD events in patients without known CVD ....
5402,pci,Disease,"...For PCI , argatroban has not been investigated ..."
5407,pci,Disease,"...uding in special populations and during PCI , may facilitate reduction of harm asso..."
5422,m,Chemical,"...After MRI , we found cerebral ischemic infarcti..."
5426,6,Chemical,...Increased vulnerability to 6-hydroxydopamine lesion and reduced deve...
5426,hydroxydopamine,Chemical,...Increased vulnerability to 6-hydroxydopamine lesion and reduced development of dyski...
5427,6,Chemical,...date - putamen ( CPu ) were measured in 6-OHDA - lesioned and treated ( L-DOPA+be...
5427,ohda,Chemical,...te - putamen ( CPu ) were measured in 6-OHDA - lesioned and treated ( L-DOPA+bensera...
5427,l,Chemical,...ured in 6-OHDA - lesioned and treated ( L-DOPA+benserazide ) CB1 KO and WT mice ....
5427,dopa,Chemical,...ed in 6-OHDA - lesioned and treated ( L-DOPA+benserazide ) CB1 KO and WT mice ....
5427,benserazide,Chemical,... 6-OHDA - lesioned and treated ( L-DOPA+benserazide ) CB1 KO and WT mice ....
5428,6,Chemical,...A lesion induced by 6-OHDA produced more severe motor deterio...
5428,ohda,Chemical,...A lesion induced by 6-OHDA produced more severe motor deterioratio...
5430,l-dopa,Chemical,...Treatment with L-DOPA+benserazide ( 12 weeks ) resulted in le...
5430,benserazide,Chemical,...Treatment with L-DOPA+benserazide ( 12 weeks ) resulted in less severe dy...
5431,can,Chemical,...The results revealed that the lack of cannabinoid CB1 receptors increased the sev...
5438,super,Chemical,...acid reactive substances ( TBARSs ) and superoxide production were measured in submit...
5443,ill,Disease,...Liver transplantation for acutely ill patients with fulminant liver failure c...
5447,he,Chemical,...ulation in patients who cannot tolerate heparin or regional citrate ....
5454,war,Chemical,"...s taking carvedilol 12 mg twice daily , warfarin 2 mg / day , folic acid 1 mg / day..."
5454,n,Chemical,"...g carvedilol 12 mg twice daily , warfarin 2 mg / day , folic acid 1 mg / day , le..."
5464,rad00,Chemical,...Efficacy of everolimus ( RAD001 ) in patients with advanced NSCLC prev...
5466,rad00,Chemical,"...RAD001 , an oral inhibitor of the mammalian t..."
5467,rad00,Chemical,"...nase inhibitors ( stratum 2 ), received RAD001 10 mg / day until progression or unacc..."
5479,rad00,Chemical,...Evaluation of RAD001 plus standard therapy for metastatic N...
5480,post,Disease,...Posttransplant anemia : the role of sirolimu...
5489,vasospasm,Disease,"...e - associated chest pain , as coronary vasospasm may account for some of the ischemia ...."
5493,death,Disease,...ain outcome was 30 - day cardiovascular death or myocardial infarction ....
5499,died,Disease,"... - day follow - up period , no patients died of a cardiovascular event ( 0 %; 95 % C..."
5501,is,Disease,"...cocaine associated chest pain , a non - ischemic..."
5502,f,Disease,...Late fulminant posterior reversible encephalop...
5503,leukoencephalopathy,Disease,...OBJECTIVES : Posterior leukoencephalopathy due to calcineurin - inhibitor - relate...
5504,leukoencephalopathy,Disease,... either a fulminant course of posterior leukoencephalopathy or posterior reversible encephalopathy ...
5510,h,Disease,...Prolonged hypothermia as a bridge to recovery for c...
5511,h,Disease,...d discuss the potential applications of hypothermia ....
5518,h,Disease,...We then initiated therapeutic hypothermia which was continued for 5 day...
5522,hy,Disease,...A clinical trial of hypothermia...
5522,hermia,Disease,...A clinical trial of hypothermia...
5523,bin,Disease,...Binasal visual field defects are not specif...
5533,hiv,Disease,...To determine whether the risk of HIV seroconversion among daily smokers of c...
5543,hi,Disease,"...confounders , we found that the risk of HIV seroconversion among participants who ..."
5552,hi,Disease,...nd to be an independent risk factor for HIV seroconversion among people who were i...
5560,5,Chemical,... which showed that animals treated with 5-FU had a significant reduction in freez...
5560,fu,Chemical,...hich showed that animals treated with 5-FU had a significant reduction in freezing...
5561,5,Chemical,...test ( OLR ). Animals treated only with 5-FU showed significant deficits in their...
5561,fu,Chemical,...st ( OLR ). Animals treated only with 5-FU showed significant deficits in their ab...
5562,5,Chemical,...5-FU chemotherapy caused a significant re...
5562,fu,Chemical,...5-FU chemotherapy caused a significant reduc...
5563,5,Chemical,...hen Fluoxetine was co administered with 5-FU ....
5563,fu,Chemical,...n Fluoxetine was co administered with 5-FU ....
5565,5,Chemical,...These findings suggest that 5-FU can negatively affect both cell prol...
5565,fu,Chemical,...These findings suggest that 5-FU can negatively affect both cell prolife...
5565,memory,Disease,...ation and hippocampal dependent working memory and that these deficits can be reversed...
5565,antidepress,Chemical,... the simultaneous administration of the antidepressant Fluoxetine...
5604,ne,Disease,...BACKGROUND : Neuroinflammation occurs after seizures an...
5604,epilept,Disease,...urs after seizures and is implicated in epileptogenesis ....
5605,brain,Disease,...ammatory cascade triggered in different brain pathologies ....
5613,seizure,Disease,...Seizures also resulted in alterations to the ce...
5624,znso,Chemical,... induction of metallothionein ( MT ) by ZnSO(4) and its role in neuroprotection has ...
5624,4,Chemical,...ction of metallothionein ( MT ) by ZnSO(4) and its role in neuroprotection has be...
5629,znso,Chemical,...v ). The second group administered ZnSO(4) ( 0 ....
5629,4,Chemical,...v ). The second group administered ZnSO(4) ( 0 ....
5637,znso,Chemical,... Fourth group received a single dose of ZnSO(4) ( 0 ....
5637,4,Chemical,...th group received a single dose of ZnSO(4) ( 0 ....
5642,stm,Disease,"...ion of learning and short-term memory ( STM ), as measured by using radial arm wate..."
5642,glut,Chemical,... accompanied with decreased hippocampal glutathione reductase ( GR ) activity and re...
5643,malondialde,Chemical,"... alpha ( TNFalpha ), hippocampal MT and malondialdehyde ( MDA ) contents as well as caspase..."
5644,znso,Chemical,...ZnSO(4) pretreatment counteracted BCNU - ind...
5644,4,Chemical,...ZnSO(4) pretreatment counteracted BCNU - induc...
5644,b,Chemical,...ZnSO(4) pretreatment counteracted BCNU - induced inhibition of GR and deple...
5644,nu,Chemical,...ZnSO(4) pretreatment counteracted BCNU - induced inhibition of GR and depletio...
5645,znso,Chemical,...ved in hippocampus of rats treated with ZnSO(4) + BCNU compared to only BCNU - treat...
5645,4,Chemical,...n hippocampus of rats treated with ZnSO(4) + BCNU compared to only BCNU - treated...
5646,b,Chemical,"...In conclusion , MT induction halts BCNU - induced hippocampal toxicity as it..."
5646,nu,Chemical,"...In conclusion , MT induction halts BCNU - induced hippocampal toxicity as it pr..."
5647,eosinophilic,Disease,...Fatal carbamazepine induced fulminant eosinophilic ( hypersensitivity ) myocarditis : emph...
5649,ne,Disease,...ly rare side effect of carbamazepine is necrotizing eosinophilic ( hypersensitivit...
5649,e,Disease,... effect of carbamazepine is necrotizing eosinophilic ( hypersensitivity ) myocard...
5649,inophi,Disease,...fect of carbamazepine is necrotizing eosinophilic ( hypersensitivity ) myocarditis ....
5653,death,Disease,"...Clinically , death was due to cardiogenic shock ...."
5658,chia,Disease,... induced motor fluctuations and neuropsychiatric-like behaviors to determine the rel...
5659,1,Chemical,"...METHODS : Marmosets were administered 1-methyl-4-phenyl-1,2,3,6-tetrahydropyrid..."
5659,"methyl-4-phenyl-1,2,3,6-tetrahydropyridine",Chemical,"...METHODS : Marmosets were administered 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine ( 2 ...."
5671,neuropsychiatric,Disease,"...In contrast , levodopa - induced neuropsychiatric-like behaviors were present on Day 1 of..."
5671,behaviors,Disease,...evodopa - induced neuropsychiatric-like behaviors were present on Day 1 of levodopa treat...
5672,p,Disease,...gest that neuropsychiatric disorders in PD are more likely an interaction between...
5674,i,Chemical,...CKGROUND : Renal dysfunction induced by iodinated contrast medium ( CM ) administ...
5674,nephrotox,Disease,...POSE : To compare the susceptibility to nephrotoxic effect of CM in patients undergoing P...
5674,creatin,Chemical,"...age 70 +/- 12 years , 23 female , basal creatinine 1 ...."
5684,ptra,Chemical,...level decreased nonsignificantly in the PTRA group ( 1 ....
5695,p,Disease,...ere significantly different between the PTRA and PCI groups (- 0 ....
5695,p,Disease,...ficantly different between the PTRA and PCI groups (- 0 ....
5702,ptra,Chemical,...preliminary study patients submitted to PTRA showed a lower susceptibility to renal ...
5702,pci,Disease,...amage induced by CM administration than PCI patients ....
5707,illness,Disease,"... compared the severity of pretransplant illness , psychiatric co - morbidity , medical ..."
5707,psychiatric,Disease,"...the severity of pretransplant illness , psychiatric co - morbidity , medical and psychosoci..."
5708,psychiatric,Disease,...hen - induced ALF patients had a formal psychiatric diagnosis before LT ( non - acetaminoph...
5710,rejection,Disease,"...here were no significant differences in rejection ( acute and chronic ), graft failure or..."
5711,suicide,Disease,...phen - induced ALF patients reattempted suicide post - LT ( one died 8 years post - LT ...
5711,ld,Disease,...ophen - induced ALF and electively for CLD...
5713,hy,Disease,"...JECTIVE : This study determined the antihyperalgesic effect of CNSB002 , a sodium ..."
5713,alges,Disease,"...VE : This study determined the antihyperalgesic effect of CNSB002 , a sodium channel ..."
5714,ges,Disease,...nations were constructed for antihyperalgesic effect using paw withdrawal from noxi...
5714,car,Chemical,...m noxious heat in two rat pain models : carrageenan - induced paw inflammation and ...
5714,enan,Chemical,...us heat in two rat pain models : carrageenan - induced paw inflammation and streptoz...
5716,cnsb00,Chemical,...2 mg / kg ; CNSB002 10 ....
5724,car,Chemical,...54 ) in the carrageenan model and 44 ....
5731,car,Chemical,...55 ) in the carrageenan model and 1 ....
5733,ci,Disease,"...del ( mg / kg ; mean , SEM ). The antinociception after morphine ( 3 ...."
5738,inflammatory,Disease,"...9 % reversal of hyperalgesia in the inflammatory and neuropathic models , respectively (..."
5739,hy,Disease,... alone ). CONCLUSIONS : The maximum antihyperalgesic effect achievable with nonsed...
5739,alges,Disease,...e ). CONCLUSIONS : The maximum antihyperalgesic effect achievable with nonsedating do...
5739,cnsb00,Chemical,...en the drug is used in combination with CNSB002...
5747,th,Disease,"... exposure and the institution of an antithrombotic therapy , most commonly using a..."
5747,bot,Disease,"...sure and the institution of an antithrombotic therapy , most commonly using a direc..."
5749,cardiac,Disease,...Special attention must be paid to cardiac patients who are often exposed to hepar...
5750,he,Chemical,"...iate , evidence - based alternatives to heparin in patients with a history of HIT ..."
5752,add,Disease,...tor paralysis after botox injection for adductor spasmodic dysphonia ....
5753,add,Disease,...es are the current standard of care for adductor spasmodic dysphonia ( ADSD ). Repo...
5753,breathiness,Disease,"...ted adverse effects include a period of breathiness , throat pain , and difficulty with swa..."
5753,difficulty,Disease,"...riod of breathiness , throat pain , and difficulty with swallowing liquids ...."
